time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/approx_kl,train/loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/learning_rate,train/entropy_loss
10,250,15,16,0.02031425,0.020911458879709244,-0.0292535216156395,0.2,18190,-0.33115971088409424,0.04799999892711639,0.14082172960042955,0.0003,-0.37186305820941923
1,25,0,25,0.0032347583,0.3578462600708008,-0.005080342583358544,0.2,18200,0.03536313772201538,0.011999999731779098,0.9025799214839936,0.0003,-0.5483902752399444
2,50,2,21,0.0069341394,0.05373098701238632,-0.010711242894409168,0.2,18210,-3.060368537902832,0.019999999552965164,0.2527541607618332,0.0003,-0.8784399330615997
3,75,3,20,0.00057423115,0.245636448264122,0.0010286464488601156,0.2,18220,-0.038274168968200684,0.0,0.6396783232688904,0.0003,-0.10175101682543755
4,100,5,19,0.0,3.549271821975708,-4.268646117289166e-06,0.2,18230,0.08240729570388794,0.0,8.106828880310058,0.0003,-0.04972137361764908
5,125,6,18,0.032063372,0.19599060714244843,-0.018629756493493944,0.2,18240,-0.5202618837356567,0.03999999910593033,0.4568324267864227,0.0003,-0.5279685199260712
6,150,8,18,9.288072e-05,0.43226829171180725,-0.0013064913528506139,0.2,18250,0.15150630474090576,0.0,0.9233786761760712,0.0003,-0.1877489358186722
7,175,10,17,0.00010403156,1.430428147315979,-0.003567133356351437,0.2,18260,-2.0197744369506836,0.0,2.9537569284439087,0.0003,-0.18518430441617967
8,200,11,16,0.0010683775,0.3483901023864746,-0.0006840619856085084,0.2,18270,-0.05054736137390137,0.007999999821186066,0.7342766702175141,0.0003,-0.08606873899698257
9,225,13,16,0.019600803,0.022441759705543518,-0.01694557379931183,0.2,18280,-0.7375359535217285,0.10799999535083771,0.13929543644189835,0.0003,-1.0147264838218688
10,250,15,16,0.019475404,0.01255851797759533,-0.010157978342845908,0.2,18290,-0.38170909881591797,0.02799999937415123,0.07582448907196522,0.0003,-0.22890967428684234
1,25,1,24,0.008705055,0.8346449732780457,-0.018157689121552068,0.2,18300,-0.13285863399505615,0.02799999937415123,2.2894354701042174,0.0003,-0.7545983195304871
2,50,2,21,0.01641549,-0.006244346499443054,-0.030206842971966096,0.2,18310,-0.5078710317611694,0.07199999839067459,0.10817113816738129,0.0003,-0.6472925901412964
3,75,3,19,0.00031244755,0.39332208037376404,-0.006044413017574612,0.2,18320,0.03067106008529663,0.0,0.9153188109397888,0.0003,-0.32882383465766907
4,100,5,19,0.021611324,0.038967110216617584,-0.02334054689481846,0.2,18330,-1.8139660358428955,0.05199999883770943,0.16482263952493667,0.0003,-0.43575880229473113
5,125,7,17,0.02334906,0.08102451264858246,-0.019740632322151085,0.2,18340,-2.2891845703125,0.07999999821186066,0.3838927045464516,0.0003,-0.6543171346187592
6,150,8,16,0.010291843,0.1752256602048874,-0.017480656641535575,0.2,18350,0.09942781925201416,0.05599999874830246,0.44165523648262023,0.0003,-0.6080050766468048
7,175,10,15,0.010610599,0.011456131935119629,-0.022000568213057646,0.2,18360,-0.24922680854797363,0.0439999982714653,0.1266642615199089,0.0003,-1.2461767196655273
8,200,12,15,0.0017232632,0.05336155742406845,-0.013017855425365354,0.2,18370,-2.7637219429016113,0.011999999731779098,0.253376305103302,0.0003,-0.6561934173107147
9,225,14,15,0.029693864,0.21590805053710938,-0.03126825318112978,0.2,18380,-0.03590834140777588,0.13199999779462815,0.5454729437828064,0.0003,-1.1019184231758117
10,250,16,14,0.0048608375,0.4999588429927826,-0.0027904900989959456,0.2,18390,0.07855439186096191,0.023999999463558196,1.158424937725067,0.0003,-0.36453611552715304
1,25,1,21,0.030568812,-0.01979789510369301,-0.045342312127351646,0.2,18400,-0.23819494247436523,0.12399999648332596,0.1450272023677826,0.0003,-0.9981568574905395
2,50,2,20,0.0037203932,1.800292730331421,-0.013547874629497868,0.2,18410,-0.7762035131454468,0.015999999642372132,3.699632716178894,0.0003,-0.4413153320550919
3,75,4,18,0.0021739125,-0.008532347157597542,-0.00986171375057907,0.2,18420,-2.1378915309906006,0.003999999910593033,0.1041993621736765,0.0003,-0.6142140448093414
4,100,5,17,0.031223897,-0.04492633044719696,-0.028186584445182204,0.2,18430,0.5890116393566132,0.13199999332427978,0.03696754425764084,0.0003,-1.6361811757087708
5,125,7,17,0.031846233,0.27420786023139954,-0.017884858665055958,0.2,18440,-0.00031888484954833984,0.08399999812245369,0.6197631239891053,0.0003,-0.9094347953796387
6,150,8,17,0.003424568,0.20562973618507385,-0.004121849251445297,0.2,18450,0.13441675901412964,0.011999999731779098,0.4782018542289734,0.0003,-0.335162615776062
7,175,10,16,0.015695464,1.2888654470443726,-0.010533299509435956,0.2,18460,-0.015234708786010742,0.05599999874830246,2.676505708694458,0.0003,-0.6353875279426575
8,200,12,15,0.041688785,0.15556806325912476,-0.014460094027221171,0.2,18470,-0.11071062088012695,0.09199999719858169,0.37466892302036287,0.0003,-0.9932812333106995
9,225,14,15,0.010015829,0.045532628893852234,-0.009258997021708648,0.2,18480,-0.10345256328582764,0.05999999865889549,0.15092646479606628,0.0003,-0.5382058560848236
10,250,16,15,0.0031692933,0.9613404870033264,-0.006145481952353293,0.2,18490,-0.9489226341247559,0.015999999642372132,2.0917317271232605,0.0003,-0.9310112595558167
1,25,1,21,0.0028659725,0.11858541518449783,-0.004996768624987169,0.2,18500,0.3096340298652649,0.0,0.39746064245700835,0.0003,-1.5683018684387207
2,50,2,19,0.0026252412,0.26863205432891846,-0.006690155536401931,0.2,18510,0.09969669580459595,0.003999999910593033,0.6370034158229828,0.0003,-0.5302928268909455
3,75,3,19,0.001905682,1.2059732675552368,-0.003194890424260066,0.2,18520,-0.02539849281311035,0.003999999910593033,2.4501968383789063,0.0003,-0.6959318935871124
4,100,5,19,0.0005506325,8.606037139892578,-0.005961625607687893,0.2,18530,-0.18767857551574707,0.0,17.77042293548584,0.0003,-0.158694127202034
5,125,6,18,0.02850452,0.18483582139015198,-0.03447036782465869,0.2,18540,-0.03975200653076172,0.09199999794363975,0.5353147268295289,0.0003,-0.3134366661310196
6,150,8,17,0.0002911973,2.2919273376464844,-0.001797141044080064,0.2,18550,-0.06777334213256836,0.0,4.680199003219604,0.0003,-0.2623201996088028
7,175,10,17,5.6633948e-05,0.6942173838615417,-0.0022580340530549137,0.2,18560,-0.7149200439453125,0.0,1.4915557861328126,0.0003,-0.25376211404800414
8,200,11,17,0.027706916,-0.004164833575487137,-0.02721044736355509,0.2,18570,-2.271766185760498,0.07999999672174454,0.09549673795700073,0.0003,-1.4101444005966186
9,225,13,16,0.010723863,0.06592830270528793,-0.015293692741543196,0.2,18580,-0.7903095483779907,0.05199999883770943,0.21226092725992202,0.0003,-0.3832137852907181
10,250,15,16,0.014793529,0.027372580021619797,-0.014815542178461349,0.2,18590,-0.017561793327331543,0.04799999892711639,0.15181654691696167,0.0003,-0.5699344217777252
1,25,1,22,0.04904104,0.4730492830276489,-0.01750986932031804,0.2,18600,-0.08925724029541016,0.11599999517202378,1.1557146668434144,0.0003,-0.6354719281196595
2,50,2,20,0.010731,0.531441330909729,-0.018811751109548424,0.2,18610,-0.1713554859161377,0.043999999016523364,1.2536087512969971,0.0003,-0.8373420119285584
3,75,3,19,0.0023726057,0.2340647578239441,-0.007004261455498551,0.2,18620,0.005801200866699219,0.023999999463558196,0.5196219265460968,0.0003,-0.3478988915681839
4,100,5,18,0.008149247,0.24711091816425323,-0.007603741715662693,0.2,18630,-0.729845404624939,0.043999999016523364,0.5719379365444184,0.0003,-0.4224384665489197
5,125,6,18,0.00016097307,0.35535889863967896,-0.001927733896824435,0.2,18640,-0.21939587593078613,0.0,0.884673535823822,0.0003,-0.27194934487342837
6,150,8,17,0.0026202416,0.0887913703918457,-0.003242378868162632,0.2,18650,0.0929802656173706,0.019999999552965164,0.2178698033094406,0.0003,-0.3809534341096878
7,175,10,16,0.004338324,0.10261193662881851,-0.00739518582704477,0.2,18660,-0.20526385307312012,0.015999999642372132,0.25692877173423767,0.0003,-0.4214690625667572
8,200,12,16,0.0005325198,0.4181637763977051,-0.00039600800303816184,0.2,18670,0.22817707061767578,0.0,0.892507815361023,0.0003,-0.21682532578706742
9,225,13,16,0.0012001013,0.07090861350297928,-0.004474826755933492,0.2,18680,-0.2433096170425415,0.003999999910593033,0.17306409478187562,0.0003,-0.26813869178295135
10,250,15,15,0.0030279516,0.23739805817604065,-0.004712673601228801,0.2,18690,0.12194061279296875,0.007999999821186066,0.5977104902267456,0.0003,-0.6593622386455535
1,25,1,23,0.020868033,0.2766180634498596,-0.02316582432575487,0.2,18700,-0.2698863744735718,0.07599999755620956,0.6850044131278992,0.0003,-0.4736451506614685
2,50,2,21,0.0012444258,3.1044816970825195,-0.001401415038854026,0.2,18710,0.16013997793197632,0.0,6.6811727523803714,0.0003,-1.341209626197815
3,75,3,19,0.008405849,0.5162413120269775,-0.00648728316393683,0.2,18720,0.17339730262756348,0.03599999919533729,1.06851726770401,0.0003,-0.2300286442041397
4,100,5,19,0.021163387,0.6614753007888794,-0.0209228191785515,0.2,18730,-0.014722943305969238,0.05999999865889549,1.4194117188453674,0.0003,-0.2873078852891922
5,125,6,18,0.00039463758,1.6754740476608276,0.004019449882209258,0.2,18740,-0.4646073579788208,0.0,3.5379024028778074,0.0003,-0.15480414628982545
6,150,8,17,0.0059415866,1.7293378114700317,-0.007503352512256178,0.2,18750,-0.4083043336868286,0.02799999937415123,3.6107346296310423,0.0003,-0.4243316352367401
7,175,10,16,6.6709517e-06,5.109973430633545,0.0007730226195420187,0.2,18760,-0.4614119529724121,0.0,10.551184177398682,0.0003,-0.2193543568253517
8,200,12,16,0.014490585,0.3972645699977875,-0.02726440965570518,0.2,18770,-0.060790300369262695,0.05599999874830246,0.9121775507926941,0.0003,-0.6731642305850982
9,225,14,15,0.008372447,0.5565738081932068,-0.011619845842011145,0.2,18780,-0.6354343891143799,0.019999999552965164,1.261108434200287,0.0003,-0.4316208451986313
10,250,16,15,0.009436977,0.5587230920791626,-0.024176609918475124,0.2,18790,-0.447318434715271,0.03599999919533729,1.289706552028656,0.0003,-0.8138012826442719
1,25,1,22,0.024187721,0.055188484489917755,-0.019658584572374814,0.2,18800,-0.4108470678329468,0.043999999016523364,0.19273662120103835,0.0003,-0.22548167258501053
2,50,2,20,0.012582137,0.06892869621515274,-0.014355098412255884,0.2,18810,-0.7916944026947021,0.09199999719858169,0.2930584341287613,0.0003,-0.7634191811084747
3,75,3,19,0.018365452,0.09109809249639511,-0.010668368567712605,0.2,18820,-0.2860429286956787,0.07999999821186066,0.23191830962896348,0.0003,-0.36415948569774625
4,100,5,19,0.012135546,0.12517477571964264,-0.018264535306021658,0.2,18830,-0.4522639513015747,0.059999997913837436,0.336531400680542,0.0003,-0.9886362314224243
5,125,6,18,0.0017430544,3.331690788269043,-0.009227450859732755,0.2,18840,-0.1175771951675415,0.0,7.009268808364868,0.0003,-0.5365627527236938
6,150,8,18,7.868528e-05,0.40324169397354126,-0.0004678442358563295,0.2,18850,-0.1561676263809204,0.0,0.9368824303150177,0.0003,-0.17227843403816223
7,175,10,17,0.00084092136,0.10994411259889603,-0.0022410437908693126,0.2,18860,-0.2600746154785156,0.0,0.2326855480670929,0.0003,-0.34554633796215056
8,200,11,17,0.06869934,0.05405176058411598,-0.028558964621275697,0.2,18870,-0.9673110246658325,0.23999999091029167,0.24761618226766585,0.0003,-1.109062957763672
9,225,13,16,0.0008952951,2.737433433532715,-0.005093134739901828,0.2,18880,0.05595582723617554,0.0,5.630123710632324,0.0003,-1.0544915914535522
10,250,15,16,3.1719206e-05,5.64152717590332,0.0007794921259332455,0.2,18890,-0.040088653564453125,0.0,11.638198280334473,0.0003,-0.3748775124549866
1,25,1,24,3.2680033e-05,0.6887936592102051,-7.705116083887021e-05,0.2,18900,0.07196545600891113,0.0,1.5884648203849792,0.0003,-0.26454494893550873
2,50,2,21,0.023295328,0.0030780211091041565,-0.03527124924585223,0.2,18910,-0.40020668506622314,0.07599999755620956,0.12744172513484955,0.0003,-0.8730666935443878
3,75,3,20,0.0041034413,0.5438622236251831,-0.0075430212425999345,0.2,18920,0.17257660627365112,0.015999999642372132,1.3269391059875488,0.0003,-0.14165617525577545
4,100,5,19,0.031688713,-0.004770729690790176,-0.03352521818690004,0.2,18930,-0.6219072341918945,0.10399999618530273,0.1212935596704483,0.0003,-0.61576606631279
5,125,6,19,0.0001852107,0.6547852158546448,0.001617940388619843,0.2,18940,-0.009015917778015137,0.0,1.4824707746505736,0.0003,-0.2569070428609848
6,150,8,18,0.00033174036,1.6531575918197632,-0.0015291642735824952,0.2,18950,0.25724345445632935,0.0,3.6933015108108522,0.0003,-0.3584009647369385
7,175,9,17,0.0006348276,0.9474653005599976,-0.0050404459394059135,0.2,18960,-0.26821911334991455,0.0,2.0302554845809935,0.0003,-0.18830883353948594
8,200,11,17,1.2397766e-07,0.5399109125137329,-7.595681988465941e-05,0.2,18970,0.27986854314804077,0.0,1.3421232938766479,0.0003,-0.05989086329936981
9,225,13,16,0.053495955,0.23952792584896088,-0.036024023793638095,0.2,18980,-0.4965248107910156,0.15199999660253524,0.6590907752513886,0.0003,-1.2827409744262694
10,250,15,16,0.0010093903,0.057707227766513824,-0.0020349489971994927,0.2,18990,0.41040122509002686,0.0,0.14300257042050363,0.0003,-0.1455673471093178
1,25,1,24,0.0004564571,0.16423754394054413,-0.0006773012822087309,0.2,19000,0.10692489147186279,0.0,0.3737109452486038,0.0003,-0.3445032864809036
2,50,2,21,0.018822271,0.011525176465511322,-0.036022657747381004,0.2,19010,-0.834925651550293,0.07599999904632568,0.20988260209560394,0.0003,-1.9465229153633117
3,75,3,19,5.829334e-06,0.3694699704647064,5.934405171146295e-05,0.2,19020,-0.8234755992889404,0.0,0.8431683123111725,0.0003,-0.14483468532562255
4,100,5,18,1.8501281e-06,0.270760715007782,-0.00013104104645762505,0.2,19030,-0.14983487129211426,0.0,0.583971130847931,0.0003,-0.05882045067846775
5,125,6,18,0.0013872242,0.05848926305770874,-0.004955656945006837,0.2,19040,0.17862200736999512,0.003999999910593033,0.17263226509094237,0.0003,-0.4059311389923096
6,150,8,18,0.0025052405,0.09247252345085144,-0.007629384858533683,0.2,19050,0.00591808557510376,0.015999999642372132,0.2896908685564995,0.0003,-0.5284036219120025
7,175,9,17,1.0037422e-06,0.7399977445602417,-5.2658556248452725e-05,0.2,19060,-0.28811216354370117,0.0,1.7178008317947389,0.0003,-0.11078951582312584
8,200,11,17,0.008599942,0.291578084230423,-0.014437191828619689,0.2,19070,-0.45955681800842285,0.03599999919533729,0.7938045680522918,0.0003,-0.43414552211761476
9,225,13,17,0.044335153,0.08989845961332321,-0.026839964076876655,0.2,19080,-0.541711688041687,0.10799999758601189,0.2817128449678421,0.0003,-0.5783064663410187
10,250,14,17,1.3828277e-07,0.11216695606708527,-3.4911155067707256e-05,0.2,19090,0.2700507640838623,0.0,0.22957376688718795,0.0003,-0.061558866500854494
1,25,0,25,0.0028506636,0.26339420676231384,-0.005426146881072213,0.2,19100,-0.6875975131988525,0.011999999731779098,0.61956627368927,0.0003,-0.5812614560127258
2,50,2,23,0.009961016,0.33126622438430786,-0.015121633261907875,0.2,19110,0.04874831438064575,0.03999999836087227,0.7709303438663483,0.0003,-1.1291399478912354
3,75,3,22,0.006519663,0.056895848363637924,-0.0028565545680468317,0.2,19120,-0.257562518119812,0.03999999910593033,0.1398153193295002,0.0003,-0.3583678096532822
4,100,4,21,0.002947068,0.09976028650999069,-0.0017136373117679683,0.2,19130,-1.5256805419921875,0.023999999463558196,0.23256883323192595,0.0003,-0.09602880924940109
5,125,5,20,0.00014612198,0.3605438768863678,-0.0013965761525323473,0.2,19140,0.13447576761245728,0.0,0.8612330853939056,0.0003,-0.12609293684363365
6,150,7,20,0.00072412967,0.6197293400764465,-0.005280825469759165,0.2,19150,0.07864987850189209,0.0,1.4409597039222717,0.0003,-0.561805522441864
7,175,8,19,0.035832275,0.09584052115678787,-0.038264395143836706,0.2,19160,-0.38059377670288086,0.115999998152256,0.33591926097869873,0.0003,-1.0267520427703858
8,200,10,19,0.00032562256,3.626293897628784,0.0016107115268241933,0.2,19170,-0.11755883693695068,0.0,7.448787069320678,0.0003,-0.1561752438545227
9,225,12,18,0.0077988505,0.039840299636125565,-0.01699196612555536,0.2,19180,-0.09315788745880127,0.03999999910593033,0.1627707302570343,0.0003,-0.4088367372751236
10,250,13,18,4.4386386e-05,5.6497802734375,-0.000588720535393783,0.2,19190,-0.014639973640441895,0.0,11.808375549316406,0.0003,-0.2614330291748047
1,25,1,24,0.08178238,0.051261723041534424,-0.011919102698564466,0.2,19200,0.4860416054725647,0.04799999892711639,0.14939317852258682,0.0003,-0.18933324962854386
2,50,2,23,0.015139501,0.31962355971336365,-0.01329672408849003,0.2,19210,-0.02054154872894287,0.06799999848008156,0.7671054065227508,0.0003,-1.386520302295685
3,75,3,22,0.0012991809,0.1687232255935669,-0.004443029277492272,0.2,19220,0.48939937353134155,0.0,0.4132429301738739,0.0003,-0.8306899607181549
4,100,4,21,0.0046964884,1.5806515216827393,-0.003108301529893609,0.2,19230,-0.13267338275909424,0.02799999937415123,3.246850061416626,0.0003,-0.31711817979812623
5,125,5,20,0.01704068,0.026573073118925095,-0.008530402029398764,0.2,19240,-1.1612505912780762,0.05999999865889549,0.09711646661162376,0.0003,-0.5750449299812317
6,150,7,20,0.0023591875,1.1807019710540771,-0.013571928461082194,0.2,19250,0.06675225496292114,0.011999999731779098,2.522436189651489,0.0003,-0.1799726277589798
7,175,8,19,2.9771327e-05,0.3984561264514923,0.00017163538638840237,0.2,19260,-0.2497696876525879,0.0,0.8232520818710327,0.0003,-0.23892623633146287
8,200,10,19,0.005548899,0.134852796792984,-0.003226793701876929,0.2,19270,0.20713233947753906,0.023999999463558196,0.30949068665504453,0.0003,-0.3364268571138382
9,225,12,18,0.017504344,0.0493585541844368,-0.034281304050237084,0.2,19280,0.1112632155418396,0.11599999889731408,0.23298101574182511,0.0003,-0.8408518373966217
10,250,13,18,0.024599487,0.04621550440788269,-0.015701118857599637,0.2,19290,-0.4168245792388916,0.043999999016523364,0.16412902474403382,0.0003,-0.15728964358568193
1,25,0,26,0.0034569453,2.437716007232666,-0.0051151282028294885,0.2,19300,-0.06758630275726318,0.023999999463558196,5.055478763580322,0.0003,-0.6914447605609894
2,50,2,23,0.0035509372,2.121093273162842,-0.004654171413509545,0.2,19310,0.03630506992340088,0.015999999642372132,4.380244588851928,0.0003,-0.30062574446201323
3,75,3,22,0.0057796407,0.1858530342578888,-0.0067320512831210875,0.2,19320,-0.48797714710235596,0.019999999552965164,0.4511981397867203,0.0003,-0.19359749406576157
4,100,4,21,0.017561682,0.3950376510620117,-0.015367448305711306,0.2,19330,0.12877434492111206,0.04799999892711639,0.9807141780853271,0.0003,-0.16417794525623322
5,125,6,20,0.0018544745,1.6743606328964233,-0.010594588324310905,0.2,19340,0.0413474440574646,0.0,3.5209595441818236,0.0003,-0.7565205991268158
