,assets,cash,equity
77,77,-15448.59749999999,213.2025000000067
78,77,-15448.59749999999,236.30250000000888
79,65,-13006.997499999992,184.75250000000779
80,32,-6307.997499999992,183.2025000000085
81,32,-6307.997499999992,186.40250000000742
82,44,-8743.997499999992,218.80250000000706
83,44,-8743.997499999992,258.4025000000074
84,45,-8948.197499999993,243.05250000000706
85,41,-8130.197499999993,221.50250000000597
86,40,-7925.897499999993,236.10250000000724
87,44,-8739.497499999994,190.30250000000524
88,32,-6302.297499999993,190.50250000000597
89,28,-5489.497499999993,184.70250000000578
90,-24,5042.902500000007,176.90250000000742
91,-24,5042.902500000007,175.7025000000067
