time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,train/clip_fraction,train/loss,train/entropy_loss
150,6,17,8,0.19230130761861802,-0.0197504859473554,0.017429998,0.0003,0.2,-0.0802689790725708,7050,0.06799999848008156,0.0494573637843132,-1.2321595549583435
175,7,16,10,0.022308706678450106,-0.022632034470327154,0.037134312,0.0003,0.2,-0.8076090812683105,7060,0.19599999561905862,-0.021233312785625458,-1.8616992831230164
200,8,16,12,0.25922637730836867,-0.02844570423662667,0.01781572,0.0003,0.2,-0.28011322021484375,7070,0.09599999710917473,0.07402163743972778,-1.1062037944793701
225,9,16,13,0.11502121314406395,-0.03534180640243036,0.092749,0.0003,0.2,-0.037291646003723145,7080,0.1839999958872795,-0.001211322844028473,-1.7218788027763368
250,10,15,15,0.2574695035815239,-0.0018568071670316045,0.002187221,0.0003,0.2,0.08295494318008423,7090,0.011999999731779098,0.11359872668981552,-0.4716882437467575
25,1,22,1,2.782935380935669,-0.00011113189754539122,7.258892e-05,0.0003,0.2,-0.15510833263397217,7100,0.0,1.2612805366516113,-0.4891319215297699
50,2,20,2,0.8041313827037812,-0.02779553473740819,0.01662303,0.0003,0.2,-0.07701981067657471,7110,0.07199999839067459,0.33909761905670166,-2.184246873855591
75,3,19,3,5.227204942703247,-0.004748896841076089,0.0006918168,0.0003,0.2,0.027330756187438965,7120,0.0,2.458299160003662,-1.1257903456687928
100,4,18,5,0.5300459027290344,-0.010958229781594752,0.0038735366,0.0003,0.2,0.0256461501121521,7130,0.019999999552965164,0.19477663934230804,-1.1137516856193543
125,5,18,6,1.2610987901687623,-0.019315479951910675,0.01373017,0.0003,0.2,0.0496448278427124,7140,0.05599999874830246,0.5633063912391663,-0.9024074614048004
150,6,17,8,0.2721220999956131,-0.0017155837922182115,0.0012950181,0.0003,0.2,-0.07271373271942139,7150,0.0,0.12877804040908813,-1.3874389290809632
175,7,17,10,0.2434801384806633,-0.013319732696749043,0.004057503,0.0003,0.2,-0.03925883769989014,7160,0.019999999552965164,0.062442049384117126,-0.7430745184421539
200,8,16,11,0.5205441594123841,-0.011857893666048724,0.0104531115,0.0003,0.2,-0.022397160530090332,7170,0.05199999883770943,0.227838397026062,-1.5365623712539673
225,9,16,13,0.08426827192306519,-0.004348284321080342,0.007704544,0.0003,0.2,-1.1045899391174316,7180,0.019999999552965164,0.0256616473197937,-1.066208827495575
250,10,15,15,0.012484999652951956,-0.020409472936764317,0.04324166,0.0003,0.2,0.09875160455703735,7190,0.1599999949336052,-0.028936779126524925,-1.6951025605201722
25,1,22,1,0.07427454441785812,-0.012862079935149495,0.028033568,0.0003,0.2,0.09223777055740356,7200,0.07599999681115151,0.014949258416891098,-1.9801688313484191
50,2,19,2,0.6523870646953582,-0.018056064823642436,0.008998671,0.0003,0.2,-0.00719761848449707,7210,0.031999999284744264,0.24646532535552979,-2.088508653640747
75,3,18,3,4.580813407897949,-0.01139390908274791,0.00096985337,0.0003,0.2,-0.005150794982910156,7220,0.0,2.229562282562256,-0.7909140527248383
100,4,18,5,0.07534909695386886,-0.008663226306438431,0.012430782,0.0003,0.2,-0.3209950923919678,7230,0.043999999016523364,0.01197503786534071,-0.5372448801994324
125,5,17,7,0.20108672082424164,-0.005910549583844826,0.0053932285,0.0003,0.2,-0.3957420587539673,7240,0.02799999937415123,0.05544160306453705,-1.0624827027320862
150,6,17,8,0.5868821710348129,-0.030946899499744163,0.016661609,0.0003,0.2,-0.29800939559936523,7250,0.05199999883770943,0.152289479970932,-1.483342981338501
175,7,17,10,4.809693336486816,6.504702419611874e-05,9.870529e-07,0.0003,0.2,0.22973883152008057,7260,0.0,2.1333870887756348,-0.2564584583044052
200,8,16,11,4.313887357711792,-0.0039060021091138707,0.00037190915,0.0003,0.2,0.04872620105743408,7270,0.0,2.1294450759887695,-0.537998229265213
225,9,16,13,0.48007394969463346,-0.016264377282466567,0.0056231404,0.0003,0.2,0.101468026638031,7280,0.03599999919533729,0.18729542195796967,-0.6350841224193573
250,10,15,15,1.9352244019508362,0.00014602219391974814,0.00030063867,0.0003,0.2,-0.004072308540344238,7290,0.0,0.847773015499115,-0.9217849433422088
25,1,22,1,4.535299777984619,-0.0033865965963340017,0.00075422524,0.0003,0.2,-0.021730422973632812,7300,0.0,2.0522124767303467,-1.1344091773033143
50,2,20,2,0.21829594820737838,-0.027194481623358514,0.015896983,0.0003,0.2,0.16766571998596191,7310,0.06399999782443047,0.0059324949979782104,-3.169043445587158
75,3,19,3,0.48527575135231016,-0.011866428405045325,0.0085999705,0.0003,0.2,-0.08201432228088379,7320,0.02799999937415123,0.1674298197031021,-0.6583303153514862
100,4,18,5,0.7387531697750092,-0.019840453403070057,0.020486593,0.0003,0.2,-0.15279388427734375,7330,0.05199999883770943,0.28713396191596985,-0.47905673980712893
125,5,18,6,6.072160482406616,-0.00455283198216847,0.0009344101,0.0003,0.2,-0.0924687385559082,7340,0.0,2.954561948776245,-2.2496135950088503
150,6,17,8,5.37455735206604,-0.017734550069551956,0.0031888604,0.0003,0.2,-0.02473151683807373,7350,0.003999999910593033,2.6161348819732666,-0.9512421905994415
175,7,17,10,1.6958134055137635,0.00458193408139067,0.002034955,0.0003,0.2,-0.03979802131652832,7360,0.011999999731779098,0.818956732749939,-0.8746668934822083
200,8,16,11,0.2319295421242714,-0.012113471162505362,0.005483384,0.0003,0.2,-0.07462036609649658,7370,0.03599999919533729,0.07310832291841507,-0.8706006228923797
225,9,16,13,1.8892012000083924,-0.018369451052509332,0.0056936857,0.0003,0.2,0.03886294364929199,7380,0.03599999919533729,0.8768498301506042,-0.7552862405776978
250,10,15,15,1.2683684945106506,-0.0007800237887295225,0.00018420219,0.0003,0.2,0.024522781372070312,7390,0.0,0.6028779745101929,-0.2638945460319519
25,1,21,1,0.17428025156259536,-0.0002867467341275187,1.7371178e-05,0.0003,0.2,-0.4434105157852173,7400,0.0,0.07089362293481827,-0.27532210052013395
50,2,19,2,0.6363056719303131,-0.04072974042594435,0.023822669,0.0003,0.2,0.012354493141174316,7410,0.14399999678134917,0.22902822494506836,-1.493532085418701
75,3,19,3,2.851508092880249,-0.010903346838429506,0.003691492,0.0003,0.2,0.23617398738861084,7420,0.03599999919533729,1.328171968460083,-0.4554528743028641
100,4,18,5,1.187392497062683,-0.0014579325445225777,3.4689903e-05,0.0003,0.2,0.08396834135055542,7430,0.0,0.5265839695930481,-0.5813781499862671
125,5,17,6,0.4714087247848511,-0.0031996444909601963,0.001795392,0.0003,0.2,0.23727446794509888,7440,0.003999999910593033,0.2208794504404068,-0.723765766620636
150,6,17,8,3.0976516246795653,-0.0028485719593007277,0.00021134138,0.0003,0.2,0.03922957181930542,7450,0.0,1.41790771484375,-0.4800747662782669
175,7,16,10,0.0026344752288423477,-0.026314731834456494,0.01399518,0.0003,0.2,0.6379373967647552,7460,0.06399999856948853,-0.04926149919629097,-0.9805346131324768
200,8,16,12,0.1015485405921936,-0.016819298297166795,0.028376771,0.0003,0.2,-0.7209286689758301,7470,0.09199999794363975,0.02251286618411541,-0.9478440284729004
225,9,15,14,5.254536533355713,-0.006316322954371856,0.009981834,0.0003,0.2,-0.6755474805831909,7480,0.05999999865889549,2.4829325675964355,-0.7197879433631897
250,10,15,16,0.15020376071333885,-0.021330080874264114,0.02354233,0.0003,0.2,-1.3183789253234863,7490,0.04799999892711639,0.024035245180130005,-1.0140563786029815
25,1,21,1,0.013412069622427225,-0.02999244236946108,0.027675904,0.0003,0.2,-0.19578683376312256,7500,0.33199999406933783,-0.03871181979775429,-1.8877432465553283
50,2,19,2,1.605587327480316,0.002214784830751171,0.005700042,0.0003,0.2,0.10528790950775146,7510,0.05199999883770943,0.7612882256507874,-1.5859047889709472
75,3,19,3,2.282071900367737,-0.0037801185230491364,0.00037594556,0.0003,0.2,-0.045004844665527344,7520,0.0,1.0314838886260986,-0.48449040949344635
100,4,18,5,2.954901123046875,-0.014276594650931784,0.0104366755,0.0003,0.2,0.04856199026107788,7530,0.04799999892711639,1.3663462400436401,-1.476109766960144
125,5,18,6,0.6611664593219757,-0.024772310611792036,0.015752172,0.0003,0.2,-0.12910544872283936,7540,0.05599999874830246,0.28253260254859924,-0.4450498729944229
150,6,17,8,0.590445590019226,-0.017832734132652205,0.029128319,0.0003,0.2,-0.9812504053115845,7550,0.1679999940097332,0.22297340631484985,-2.684942674636841
175,7,17,10,1.3968266010284425,-0.008079771055141549,0.0014497042,0.0003,0.2,0.06786143779754639,7560,0.003999999910593033,0.6060842275619507,-0.36260637938976287
200,8,16,11,0.3325583875179291,-0.0003952541231846851,2.6054382e-05,0.0003,0.2,-0.23182761669158936,7570,0.0,0.16235804557800293,-0.5144008517265319
225,9,16,13,1.1585893273353576,-0.0019131412048594143,0.00013939857,0.0003,0.2,-0.20161283016204834,7580,0.0,0.5034154057502747,-0.5160795211791992
250,10,15,15,0.14771710187196732,-0.0029533838592469054,0.0031248927,0.0003,0.2,-0.11284542083740234,7590,0.015999999642372132,0.05982532352209091,-1.1093399286270142
25,1,22,1,0.700292044878006,-0.003941419780254307,0.0027332662,0.0003,0.2,-0.041800498962402344,7600,0.011999999731779098,0.3117305338382721,-0.6872665405273437
50,2,20,2,0.3362464517354965,-0.009143536491319538,0.006489491,0.0003,0.2,-0.45173096656799316,7610,0.02799999937415123,0.13601253926753998,-1.8002939105033875
75,3,19,3,0.18781155347824097,-0.019309064065106085,0.020008618,0.0003,0.2,-0.638107419013977,7620,0.07999999672174454,0.046833232045173645,-0.8328110933303833
100,4,18,5,4.072825789451599,-0.0008206209928612651,0.0019873213,0.0003,0.2,0.1917324662208557,7630,0.0,1.827963948249817,-0.7370682060718536
125,5,18,6,1.4381330370903016,-0.005729959283024754,0.0017467426,0.0003,0.2,-0.10209345817565918,7640,0.003999999910593033,0.6197270750999451,-1.0219749450683593
150,6,17,8,0.6293122947216034,-0.0053776843759699485,0.0005416488,0.0003,0.2,-0.06566071510314941,7650,0.0,0.296626478433609,-0.9957978248596191
175,7,17,10,2.746132230758667,-0.001138831822638231,0.00023713827,0.0003,0.2,0.007904231548309326,7660,0.0,1.306226134300232,-0.3796262592077255
200,8,16,11,0.3021188110113144,-0.017674585798755516,0.007782085,0.0003,0.2,-0.14241409301757812,7670,0.02799999937415123,0.11428758502006531,-0.9198722422122956
225,9,16,13,0.5795255362987518,0.0016201023866887708,0.0003038931,0.0003,0.2,-0.0056688785552978516,7680,0.0,0.27170854806900024,-0.8078637957572937
250,10,15,15,2.50027072429657,-0.009634490121622008,0.004450221,0.0003,0.2,-0.018481969833374023,7690,0.023999999463558196,1.1954985857009888,-0.5971369683742523
25,1,22,1,0.09184952601790428,-0.005055632622213579,0.0046116016,0.0003,0.2,-0.19215857982635498,7700,0.02799999937415123,0.019070426002144814,-1.4330734610557556
50,2,19,2,1.627582561969757,-0.021718044325360352,0.015660848,0.0003,0.2,0.10654908418655396,7710,0.07599999681115151,0.7573267817497253,-1.5728943347930908
75,3,19,3,1.857448160648346,0.0006811096593738242,4.9419403e-05,0.0003,0.2,0.01429450511932373,7720,0.0,0.8796840906143188,-0.5238169252872467
100,4,18,5,1.5352613091468812,-0.01981337450863805,0.0061490987,0.0003,0.2,0.03737330436706543,7730,0.023999999463558196,0.6105023622512817,-1.2529708981513976
125,5,18,6,9.974351119995116,-0.012805757955648289,0.0039347815,0.0003,0.2,-0.00922393798828125,7740,0.011999999731779098,4.8333282470703125,-0.9736211895942688
150,6,17,8,0.20302671641111375,-0.024154383834451565,0.010689911,0.0003,0.2,-0.11443865299224854,7750,0.047999998182058336,0.011754356324672699,-0.9105850756168365
175,7,16,10,7.069730567932129,0.0018234538755787177,0.0057690954,0.0003,0.2,-0.05406355857849121,7760,0.03999999910593033,3.2814600467681885,-0.9079790532588958
200,8,16,12,0.7546010136604309,-0.012097135372576418,0.007395062,0.0003,0.2,-0.10400104522705078,7770,0.04799999892711639,0.32896244525909424,-1.420101487636566
225,9,15,14,0.9933931887149811,-0.010384312178939582,0.0023765396,0.0003,0.2,0.07763159275054932,7780,0.011999999731779098,0.4455772638320923,-0.44544024467468263
250,10,15,16,0.3725931107997894,-0.019564428205601912,0.014093139,0.0003,0.2,-0.4848231077194214,7790,0.023999999463558196,0.13491131365299225,-2.30619215965271
25,1,21,1,4.959979772567749,-0.01167511702142665,0.0025848532,0.0003,0.2,-0.15592586994171143,7800,0.0,2.3462471961975098,-0.8614769995212554
50,2,20,2,2.387679624557495,-0.019728209297171874,0.010369336,0.0003,0.2,0.061525940895080566,7810,0.08399999737739564,1.0291866064071655,-2.2643246412277223
75,3,19,3,5.213367033004761,-0.0012184128485387192,0.00012664795,0.0003,0.2,0.12360256910324097,7820,0.0,2.582181930541992,-0.6857117116451263
100,4,18,5,36.056544876098634,-0.002652222084580558,0.0002827239,0.0003,0.2,0.00396198034286499,7830,0.0,17.45197868347168,-0.9451521277427674
125,5,18,6,8.12302851676941,-0.014207641229033285,0.0022202206,0.0003,0.2,0.17502552270889282,7840,0.0,3.8559467792510986,-0.6923140525817871
150,6,17,8,0.16379607617855071,-0.03665974771231504,0.026817659,0.0003,0.2,0.4580502510070801,7850,0.10799999609589576,0.015712101012468338,-0.755039656162262
175,7,17,10,0.5776834458112716,-0.0018279528259881773,0.0021425008,0.0003,0.2,-0.2209944725036621,7860,0.015999999642372132,0.24059949815273285,-0.5619480431079864
200,8,16,11,2.1335002183914185,-0.00901720945956228,0.0010850214,0.0003,0.2,0.0005217790603637695,7870,0.0,1.0256545543670654,-1.6023738265037537
225,9,16,13,0.39751861393451693,-0.028705357579514514,0.03242267,0.0003,0.2,-0.4596961736679077,7880,0.11999999582767487,0.13300056755542755,-2.043446087837219
250,10,15,15,15.884095287322998,0.007312183724715737,0.008372259,0.0003,0.2,-0.8762885332107544,7890,0.05199999883770943,6.146174907684326,-1.1823298454284668
25,1,22,1,1.6642056584358216,0.0006883959745174195,5.185604e-06,0.0003,0.2,-3.5480031967163086,7900,0.0,0.7139953374862671,-0.25569173097610476
50,2,20,2,0.8581316232681274,-0.02554721207916728,0.041454647,0.0003,0.2,-0.1717768907546997,7910,0.08399999663233756,0.34176355600357056,-1.8362735509872437
75,3,18,4,0.3114244505763054,-0.009977176266780675,0.0051077176,0.0003,0.2,-2.1204757690429688,7920,0.007999999821186066,0.07166625559329987,-1.9952571988105774
100,4,18,5,0.670831710100174,-0.002825473463919792,0.0006963134,0.0003,0.2,-0.38931703567504883,7930,0.0,0.25375378131866455,-0.44882763028144834
125,5,17,6,6.749028873443604,-0.007296230640727685,0.00081493374,0.0003,0.2,-0.31367313861846924,7940,0.0,3.293006420135498,-0.39843341112136843
150,6,17,8,1.9755776286125184,-0.021306952605023355,0.017146377,0.0003,0.2,0.059095561504364014,7950,0.07199999839067459,0.9025795459747314,-0.9114813685417176
175,7,17,10,0.6263284504413604,-0.01605502599291455,0.01044248,0.0003,0.2,-0.1967906951904297,7960,0.05999999865889549,0.22242657840251923,-1.7294296741485595
200,8,16,11,0.5344092071056366,-0.013135687447618682,0.016421093,0.0003,0.2,-0.2686821222305298,7970,0.04799999892711639,0.23477916419506073,-0.6925759971141815
225,9,16,13,0.43401492238044737,-0.0020319635600316134,0.00038202284,0.0003,0.2,-0.04371154308319092,7980,0.0,0.19421149790287018,-0.8308862626552582
250,10,15,15,0.4589795142412186,-0.03748877515923219,0.042250905,0.0003,0.2,0.1185145378112793,7990,0.12799999564886094,0.1362321674823761,-2.200040912628174
25,1,20,1,0.002828526229131967,-0.039360357655212216,0.04239564,0.0003,0.2,-0.8965935707092285,8000,0.24799999371170997,-0.0607391819357872,-2.668468713760376
50,2,19,2,0.5830712735652923,-0.040296975081786535,0.0643535,0.0003,0.2,-0.20320868492126465,8010,0.10799999684095382,0.18808245658874512,-1.2298573493957519
75,3,18,4,0.0856531798839569,-0.0004179934153871301,0.0002224636,0.0003,0.2,0.005827903747558594,8020,0.0,0.03965626657009125,-0.8174671709537507
100,4,18,5,0.2831895351409912,-0.046736345857382136,0.093331374,0.0003,0.2,0.01907593011856079,8030,0.2039999932050705,0.0542411133646965,-1.9706987738609314
125,5,17,7,1.231922209262848,-0.0016560611804024461,0.017161125,0.0003,0.2,-0.0037250518798828125,8040,0.03999999910593033,0.5912180542945862,-1.1370997428894043
150,6,16,8,0.19056310802698134,-0.00871910989424265,0.0048410175,0.0003,0.2,-0.04997718334197998,8050,0.023999999463558196,0.04713580757379532,-0.836300665140152
175,7,16,10,0.33684220910072327,-0.033716467810794626,0.021107715,0.0003,0.2,0.0845215916633606,8060,0.09599999636411667,0.11271458864212036,-1.3914287328720092
200,8,16,12,3.5866393566131594,-0.010052313116378997,0.005527916,0.0003,0.2,0.02258932590484619,8070,0.019999999552965164,1.663185954093933,-0.8851696729660035
225,9,15,14,2.792786145210266,-0.003400670230156777,0.00031680107,0.0003,0.2,0.023762941360473633,8080,0.0,1.2243387699127197,-0.6684658467769623
250,10,15,16,0.724597179889679,-0.007981202643255613,0.0034503005,0.0003,0.2,0.07401233911514282,8090,0.019999999552965164,0.33953726291656494,-0.2994038850069046
25,1,26,0,0.2517684563994408,-0.006320722853415362,0.0016422295,0.0003,0.2,-0.40106654167175293,8100,0.0,0.07342442870140076,-1.5624170899391174
50,2,23,2,0.09031663946807385,-0.03753421949781455,0.031835705,0.0003,0.2,-0.3296992778778076,8110,0.1719999946653843,-0.03978410363197327,-1.2114446997642516
75,3,20,3,0.16609160006046295,-0.006678460934956121,0.003104179,0.0003,0.2,0.08561354875564575,8120,0.015999999642372132,0.031098803505301476,-0.7950483441352845
100,4,19,5,0.9891216456890106,-0.0048722709703724835,0.0027816866,0.0003,0.2,0.0728028416633606,8130,0.019999999552965164,0.4790315628051758,-0.6545519948005676
125,5,19,6,0.49970099329948425,-0.007898264712421365,0.013729646,0.0003,0.2,-0.06820189952850342,8140,0.04799999892711639,0.22803974151611328,-0.36681698858737943
150,6,18,8,0.6432706594467164,0.003238280588295339,0.001155002,0.0003,0.2,0.015219330787658691,8150,0.0,0.3052823841571808,-0.559929633140564
175,7,17,9,0.7784985542297364,-0.005420538078178083,0.0030728674,0.0003,0.2,-0.1331620216369629,8160,0.003999999910593033,0.32570260763168335,-0.8258006989955902
200,8,17,11,0.7546712517738342,-0.0086072936635464,0.001777749,0.0003,0.2,0.038352012634277344,8170,0.003999999910593033,0.29871541261672974,-0.5448482811450959
225,9,16,13,0.49393755495548247,-0.0091141648372286,0.0041427184,0.0003,0.2,-0.05944705009460449,8180,0.019999999552965164,0.22513356804847717,-0.4797502249479294
250,10,16,15,2.341905426979065,0.0001312871021220019,9.569168e-05,0.0003,0.2,-0.011529803276062012,8190,0.0,1.058079481124878,-0.3817117363214493
25,1,22,1,0.1904570147395134,-0.005937611990841063,0.0033447694,0.0003,0.2,-0.1702512502670288,8200,0.011999999731779098,0.05209033563733101,-1.5126571536064148
