time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/clip_fraction,train/approx_kl,train/value_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/n_updates
50,2,20,2,0.0,0.0,0.04919226579368115,0.021915504708886147,0.0003,0.07259893417358398,0.2,-0.015407405979931354,-7.462501501187546e-08,29710
75,3,19,3,0.07199999690055847,0.009476573,0.0018548098392784595,-0.0014363792724907398,0.0003,-0.4993389844894409,0.2,-0.2535396575927734,-0.0028839356373064006,29720
100,5,18,4,0.03599999919533729,0.09139678,0.026607867795974016,-0.01607852801680565,0.0003,-0.3311711549758911,0.2,-0.054958585649728775,-0.021310498103497368,29730
125,7,17,5,0.0,3.0636787e-05,1.429688608646393,0.6587356328964233,0.0003,-0.013835787773132324,0.2,-0.06566625162959099,-0.00020898413608634315,29740
150,8,17,6,0.011999999731779098,0.001797645,0.07448540031909942,0.02316032350063324,0.0003,-0.6044104099273682,0.2,-0.1353496715426445,-0.004919673779980371,29750
175,10,17,7,0.019999999552965164,0.0060354923,0.00874490370042622,0.00018412363715469837,0.0003,0.057791829109191895,0.2,-0.34357022047042846,-0.0013309762347489596,29760
200,12,16,8,0.0,8.106232e-08,0.004467508569359779,0.002385952277109027,0.0003,0.10652267932891846,0.2,-0.01773907206952572,3.71289246729134e-05,29770
225,13,16,9,0.0,0.0002492523,0.004032470053061843,-0.005530566442757845,0.0003,0.1196489930152893,0.2,-0.04353852272033691,-0.0024583577798038547,29780
250,15,15,10,0.0,8.170605e-06,0.004556601820513606,0.002498868852853775,0.0003,0.007680237293243408,0.2,-0.02448495291173458,9.636211088945857e-05,29790
25,1,19,1,0.09599999636411667,0.021085987,0.0227019221521914,-0.014871181920170784,0.0003,-0.8486623764038086,0.2,-0.23288297057151794,-0.01607512349076572,29800
50,2,17,2,0.0,0.00026150703,0.04670928735285997,0.005798043683171272,0.0003,0.20303314924240112,0.2,-0.1398452639579773,-0.0035009457576087753,29810
75,4,18,3,0.031999999284744264,0.047920942,0.4524697095155716,0.19034869968891144,0.0003,0.20339679718017578,0.2,-0.12748126387596131,-0.004034373829141203,29820
100,5,18,4,0.023999999463558196,0.00323385,0.05979256816208363,0.002513805404305458,0.0003,-0.22284328937530518,0.2,-0.04953611120581627,-0.017595709526911207,29830
125,6,17,5,0.0,2.7179718e-07,0.007329672714695335,0.0033676642924547195,0.0003,-0.6233887672424316,0.2,-0.02118841204792261,1.160216291831162e-05,29840
150,8,17,6,0.011999999731779098,0.0024439287,0.0066328861750662325,-0.004075212404131889,0.0003,-3.423816680908203,0.2,-0.10004595592617989,-0.0029102153029525015,29850
175,10,17,7,0.011999999731779098,0.00041596172,0.32891845703125,0.132797509431839,0.0003,-2.71286940574646,0.2,-0.10644506141543389,0.002581108729820869,29860
200,12,16,8,0.015999999642372132,0.0012539316,0.06497046016156674,0.008672376163303852,0.0003,-1.427034854888916,0.2,-0.06199247166514397,-0.008937698034569053,29870
225,14,15,9,0.0,0.0,0.03870435450226069,0.006734836380928755,0.0003,-0.05733001232147217,0.2,-0.014495158009231091,3.3473967206987256e-07,29880
250,16,15,10,0.0,0.0,0.03690951839089394,0.016521118581295013,0.0003,0.6869955062866211,0.2,-0.014306856505572795,-7.22980479679336e-06,29890
25,1,23,1,0.0,0.0,0.0759552676230669,0.030092518776655197,0.0003,-0.5285890102386475,0.2,-0.014865683857351542,-3.62396241015972e-08,29900
50,2,19,2,0.0,0.0,0.03257166696712375,0.005763735622167587,0.0003,0.022928833961486816,0.2,-0.014246555231511592,2.1934509764065524e-08,29910
75,4,18,3,0.0,0.0,0.02346420381218195,0.004178683739155531,0.0003,-0.15199506282806396,0.2,-0.01423904187977314,-1.358985857180528e-08,29920
100,5,17,4,0.0,-4.7683713e-08,0.062280836328864095,0.02889222465455532,0.0003,0.15448445081710815,0.2,-0.017222907580435275,-5.994319781876811e-06,29930
125,7,17,5,0.023999999463558196,0.003944359,0.07502490282058716,0.023843608796596527,0.0003,-1.9417717456817627,0.2,-0.0542360957711935,-0.0062879779608920215,29940
150,8,16,6,0.0,0.00138798,0.0007723021204583347,-0.0031024026684463024,0.0003,0.7699257731437683,0.2,-0.14492687880992888,-0.001385061243607133,29950
175,10,16,7,0.0,0.0,0.0003432408717344515,0.00016170668823178858,0.0003,0.058066487312316895,0.2,-0.013964395225048064,-4.181861783081331e-07,29960
200,12,16,8,0.0,2.3841857e-09,0.000376738200429827,0.00011293134593870491,0.0003,-0.5776164531707764,0.2,-0.014335653278976679,-6.89244254221677e-06,29970
225,14,15,9,0.0,1.9073486e-08,0.0003190357430867152,7.267684122780338e-05,0.0003,-0.49128425121307373,0.2,-0.014105509221553802,-7.598399992048144e-06,29980
250,16,15,10,0.0,1.4305114e-08,0.04681380279362202,0.013721422292292118,0.0003,-0.6400904655456543,0.2,-0.013722097873687744,3.949403717840028e-06,29990
25,1,24,1,0.0,-2.3841857e-09,0.03189318990334868,0.0067667365074157715,0.0003,-1.1438870429992676,0.2,-0.011715060099959373,-4.0030478416497316e-07,30000
50,2,22,2,0.0,6.471157e-05,0.18626802638173104,0.0537472739815712,0.0003,-0.06864285469055176,0.2,-0.012965179793536664,-0.00038775968039406195,30010
75,3,21,3,0.0,8.5830685e-08,1.7419925451278686,0.7347434163093567,0.0003,0.15905529260635376,0.2,-0.021657524816691875,-5.722760940631844e-05,30020
100,4,20,4,0.011999999731779098,0.0024902986,0.024781394004821777,0.0019460897892713547,0.0003,-3.328085422515869,0.2,-0.048558241501450536,-0.002814081858960549,30030
125,6,19,5,0.0,3.0994414e-08,0.004690514598041773,0.0023463342804461718,0.0003,-0.23296129703521729,0.2,-0.014867028687149286,-2.4748086278059134e-05,30040
150,7,19,6,0.0,5.0139424e-06,3.3161062479019163,1.5677580833435059,0.0003,0.022138655185699463,0.2,-0.049110325425863265,-4.641318274636319e-05,30050
175,9,18,7,0.0,0.00072779413,0.035056726075708866,-0.001085188239812851,0.0003,0.13801246881484985,0.2,-0.07697899788618087,-0.004665051153395439,30060
200,11,18,8,0.03599999919533729,0.018033257,0.04512669928371906,-0.014611556194722652,0.0003,-5.633991241455078,0.2,-0.09889161586761475,-0.010851681726984808,30070
225,12,17,9,0.05599999874830246,0.008675656,0.0048751558642834425,-0.009486192837357521,0.0003,0.177432119846344,0.2,-0.25641511380672455,-0.008224613030091633,30080
250,14,17,10,0.0,1.0824203e-06,0.0003918266331311315,-0.0005877496441826224,0.0003,-1.8398926258087158,0.2,-0.026208873838186264,-0.00041410755831741144,30090
25,0,26,1,0.0,1.02519984e-07,0.0003877676062984392,-0.00016283063450828195,0.0003,-12.98402214050293,0.2,-0.02099972888827324,-0.0001540324648082958,30100
50,2,23,2,0.0,2.3841856e-08,0.01859358688816428,0.0036944756284356117,0.0003,-0.060021162033081055,0.2,-0.01958191767334938,-1.9454955548781073e-07,30110
75,3,20,3,0.0,0.0,0.009494046727195383,0.002925184089690447,0.0003,0.051631033420562744,0.2,-0.019645058549940586,-1.0633468603415963e-07,30120
100,4,20,4,0.0,0.00015151262,0.06815041527152062,0.027208922430872917,0.0003,-3.349494457244873,0.2,-0.046680505946278573,-0.0011788050771865954,30130
125,6,19,5,0.007999999821186066,0.0023372434,0.0396488081663847,0.010302397422492504,0.0003,-3.9207420349121094,0.2,-0.21985375434160231,-0.00013427066510516284,30140
150,7,19,6,0.0,1.7166137e-07,3.672463846206665,1.804410457611084,0.0003,0.027268528938293457,0.2,-0.056527430191636086,0.0001245670266799337,30150
175,9,18,7,0.08399999812245369,0.021716664,0.12969875633716582,0.03519614785909653,0.0003,0.06304281949996948,0.2,-0.13354623168706894,-0.013625443370081314,30160
200,10,18,8,0.05199999883770943,0.02429777,0.002411930152447894,-0.018145784735679626,0.0003,-0.028902292251586914,0.2,-0.10127395465970039,-0.013922233602963453,30170
225,12,17,9,0.05599999874830246,0.008572867,0.001936402462888509,-0.0031766830943524837,0.0003,-0.015469074249267578,0.2,-0.12459687516093254,-0.0038012589998542624,30180
250,14,17,10,0.023999999463558196,0.0052787876,0.001408210478257388,-0.0086528854444623,0.0003,0.03681856393814087,0.2,-0.12500776797533036,-0.005100614439230355,30190
25,1,23,1,0.031999999284744264,0.03344359,0.0029540362709667535,-0.01277870126068592,0.0003,-0.03428924083709717,0.2,-0.06108133420348168,-0.011625357903540134,30200
50,2,20,2,0.0,2.3841857e-09,0.5840748071670532,0.2626815140247345,0.0003,-0.23373842239379883,0.2,-0.016248106397688387,7.473707072591651e-06,30210
75,3,19,3,0.05599999874830246,0.01747517,0.4091718316078186,0.1676509827375412,0.0003,-0.03463447093963623,0.2,-0.15181178003549575,-0.007994615452829734,30220
100,5,18,4,0.03599999919533729,0.016940266,0.023806353472173213,-0.0032551586627960205,0.0003,-1.131450891494751,0.2,-0.0729277916252613,-0.011508677553385383,30230
125,7,17,5,0.0,0.0003330302,0.00859664911404252,0.00020071538165211678,0.0003,0.03719896078109741,0.2,-0.03917202018201351,-0.0008849456924727051,30240
150,8,17,6,0.0,0.0005457926,0.007962425472214818,-0.003646331373602152,0.0003,-2.0280652046203613,0.2,-0.049012720584869385,-0.002572379500838018,30250
175,10,16,7,0.10799999460577965,0.021385234,0.0403144333511591,-0.0064263781532645226,0.0003,-0.08186590671539307,0.2,-0.29230953454971315,-0.0074630520883950165,30260
200,12,16,8,0.031999999284744264,0.010475582,0.11588008999824524,0.04859055578708649,0.0003,-0.0540693998336792,0.2,-0.31141523122787473,-0.002125613410491667,30270
225,14,15,9,0.0,0.0,0.03158540464937687,0.01004117727279663,0.0003,-1.1341063976287842,0.2,-0.017091232538223266,3.375053287868468e-06,30280
250,16,15,10,0.04799999892711639,0.020918688,0.7044940412044525,0.3303116261959076,0.0003,-0.006408572196960449,0.2,-0.26623658537864686,-0.00840546128340094,30290
25,1,23,1,0.0,1.97649e-06,0.014486644556745887,0.003058649832382798,0.0003,0.0160253643989563,0.2,-0.024016992934048177,-0.00021677958592789537,30300
50,2,21,2,0.0,2.8610229e-08,0.03632236272096634,0.01270368043333292,0.0003,0.179828941822052,0.2,-0.016650318168103695,-1.0395049807598866e-07,30310
75,3,21,3,0.0,3.8146972e-08,0.03134468551725149,0.013505064882338047,0.0003,-0.023126602172851562,0.2,-0.018609949760138987,-8.390903123611793e-06,30320
100,4,20,4,0.0,2.6226044e-08,0.0018996082479134202,0.0003353819774929434,0.0003,-0.18674707412719727,0.2,-0.01635325774550438,-3.054141958891421e-07,30330
125,6,19,5,0.0,1.4305114e-08,0.0008480062417220325,0.0005442101391963661,0.0003,-0.145196795463562,0.2,-0.015321375895291567,-6.048679225045817e-07,30340
150,7,19,6,0.0,1.1920928e-08,0.0008826005243463442,0.0002616486162878573,0.0003,-3.447113513946533,0.2,-0.016217553988099098,-3.4008024616838385e-06,30350
175,9,18,7,0.0,2.6226044e-08,0.00030060658318689095,0.0001716970291454345,0.0003,-0.015123128890991211,0.2,-0.017708399519324302,-4.2009353222738356e-07,30360
200,11,17,8,0.0,2.3841856e-08,0.0004906587768346071,0.00017513368220534176,0.0003,-1.9535903930664062,0.2,-0.017411604523658752,-2.377748419135628e-06,30370
225,13,17,9,0.0,3.0994414e-08,0.00022832756221760064,0.00012077305291313678,0.0003,-0.19048893451690674,0.2,-0.017991907149553298,-4.830360321506078e-07,30380
250,14,16,10,0.0,2.3841857e-09,0.00025543124065734445,8.923144923755899e-05,0.0003,-0.962865948677063,0.2,-0.01811429373919964,-1.359224289032568e-06,30390
25,0,26,1,0.0,3.5762785e-08,0.0001895998189866077,7.885746890679002e-05,0.0003,-0.9688926935195923,0.2,-0.018525916524231432,-3.7431714527969005e-08,30400
50,2,23,2,0.0,1.0347366e-05,0.05883144102990627,0.020921774208545685,0.0003,-16.056089401245117,0.2,-0.05410514809191227,-0.00038219212656258604,30410
75,3,22,3,0.0,0.00029687164,0.021774119511246682,-0.0044477470219135284,0.0003,-0.22975337505340576,0.2,-0.035974206030368806,-0.011774517225100567,30420
100,4,21,4,0.0,0.0,0.0003353029620484449,0.00022757372062187642,0.0003,-0.0034415721893310547,0.2,-0.016620703414082526,-1.1968612589896566e-07,30430
125,6,20,5,0.0,0.0,0.00033440765546401965,8.847881690599024e-05,0.0003,-0.6319935321807861,0.2,-0.016223380528390407,3.9482115585798285e-07,30440
150,7,19,6,0.0,2.3841856e-08,0.0005047287573688664,0.00018580311734694988,0.0003,-12.148870468139648,0.2,-0.015565140545368195,-3.2212733636072244e-06,30450
175,9,18,7,0.0,7.152557e-09,0.0003286700899479911,0.00015245664690155536,0.0003,-3.7870874404907227,0.2,-0.01646225471049547,-3.113746548955021e-06,30460
200,10,18,8,0.0,3.0994414e-08,0.00016955651954049246,5.218116348260082e-05,0.0003,-3.2140817642211914,0.2,-0.016758965142071248,-2.4368762353788044e-06,30470
225,12,17,9,0.011999999731779098,0.0014081049,0.013191487174481153,-0.002218428533524275,0.0003,-0.14218366146087646,0.2,-0.06265045776963234,-0.005189273477299139,30480
250,14,17,10,0.05199999883770943,0.07244488,0.08563707992434502,0.016642030328512192,0.0003,-0.19229638576507568,0.2,-0.11833375096321105,-0.012545788599178565,30490
25,0,26,1,0.07999999672174454,0.013511155,0.008908532606437803,-0.03169921413064003,0.0003,-0.13851845264434814,0.2,-0.2271486982703209,-0.019362841326277726,30500
50,2,22,2,0.0,0.0,0.03605164084583521,0.010147317312657833,0.0003,-0.046604156494140625,0.2,-0.01745542548596859,7.915496498256403e-08,30510
75,3,21,3,0.0,0.0,0.021140826866030693,0.011176107451319695,0.0003,0.026116788387298584,0.2,-0.01724656317383051,-8.64267327926882e-08,30520
100,4,20,4,0.023999999463558196,0.0024246073,0.3344937235116959,0.1502820998430252,0.0003,0.10052871704101562,0.2,-0.1495332181453705,-0.006674647838808312,30530
125,6,19,5,0.0,4.4226645e-06,0.041815589368343356,0.01908385008573532,0.0003,-0.2930036783218384,0.2,-0.05278061367571354,0.000346109621168722,30540
150,8,18,6,0.019999999552965164,0.024756266,0.015840586740523577,-0.006574764847755432,0.0003,0.24779576063156128,0.2,-0.10980588346719741,-0.006165465818952498,30550
175,9,18,7,0.0,1.14440915e-07,0.005553776817396283,0.002302371896803379,0.0003,0.35363948345184326,0.2,-0.019968478940427303,-0.00019453358209275962,30560
200,11,17,8,0.0,2.8610229e-08,0.0010278045374434441,0.0005352754960767925,0.0003,-0.7413486242294312,0.2,-0.01715922150760889,-3.309249823502114e-07,30570
225,12,17,9,0.0,2.8610229e-08,0.000815416855039075,0.00038551975740119815,0.0003,-0.42669081687927246,0.2,-0.017150891572237016,-8.449554236733547e-07,30580
250,14,17,10,0.0,0.00046943186,0.09818073511123657,0.019378481432795525,0.0003,-0.5241793394088745,0.2,-0.033614730648696425,-0.01110975369904139,30590
25,1,24,1,0.05199999883770943,0.0072503733,0.1389126792550087,0.015182886272668839,0.0003,-0.45460236072540283,0.2,-0.09834796488285065,-0.025762436470948204,30600
50,2,22,2,0.0,4.7683715e-09,0.03728861827403307,0.012988217175006866,0.0003,-0.14861714839935303,0.2,-0.01485640173777938,2.0265579081524267e-08,30610
75,3,21,3,0.0,0.0,0.014107385091483593,0.0023671987000852823,0.0003,0.048704326152801514,0.2,-0.014074694644659758,-4.6682355945293354e-07,30620
100,4,20,4,0.0,0.0,0.007947280071675777,0.004338613711297512,0.0003,0.5483023524284363,0.2,-0.013835171237587929,1.9311904209118323e-08,30630
125,6,20,5,0.0,0.0,0.004541893856367096,0.000530098273884505,0.0003,-0.1267627477645874,0.2,-0.013795118685811758,-2.462863847085828e-07,30640
150,7,19,6,0.0,0.0,0.0026657347800210117,0.0016050463309511542,0.0003,-0.3599824905395508,0.2,-0.013776192627847194,-7.271766353511566e-08,30650
175,9,18,7,0.0,0.0,0.0019415989809203893,0.0005664071068167686,0.0003,-0.1793304681777954,0.2,-0.013751805014908313,4.816055287903964e-08,30660
200,10,18,8,0.0,0.0,0.0012555036722915248,0.000560559390578419,0.0003,-0.03607380390167236,0.2,-0.01373020065948367,-6.4373026020803085e-09,30670
225,12,17,9,0.0,0.0,0.0010245414916425944,0.000314575299853459,0.0003,-0.027847647666931152,0.2,-0.013723115436732769,-6.38961783039349e-08,30680
250,14,17,10,0.0,0.0,0.0007928859136882238,0.00028748466866090894,0.0003,-0.19120430946350098,0.2,-0.01380160851404071,-1.0418891775998418e-07,30690
25,1,23,1,0.0,3.5762785e-08,0.03388079050928354,0.010563364252448082,0.0003,-4.306356430053711,0.2,-0.016442947462201117,-1.4742373787157704e-05,30700
50,2,19,2,0.0,3.4401415e-05,0.050076769664883614,0.01803269237279892,0.0003,-3.7318267822265625,0.2,-0.04176508896052837,-0.0005343077042635258,30710
75,3,19,3,0.0,2.6226044e-08,0.012347793020308018,0.004488010890781879,0.0003,-2.418841600418091,0.2,-0.015226620808243751,9.99927506484255e-07,30720
100,5,19,4,0.03599999919533729,0.057025213,0.002308581711258739,-0.01824849843978882,0.0003,-0.2040470838546753,0.2,-0.05753527283668518,-0.0109770804792646,30730
125,6,19,5,0.0,0.00015205384,0.009443669253960252,0.0030712662264704704,0.0003,0.498285174369812,0.2,-0.04689155779778957,0.0010084833923027503,30740
150,7,18,6,0.0,0.0,0.003484582668170333,0.0012871386716142297,0.0003,-0.23171675205230713,0.2,-0.016884812340140342,1.1093616194557399e-06,30750
175,9,18,7,0.0,0.0,0.005497936299070716,0.0024910757783800364,0.0003,0.04063606262207031,0.2,-0.01653627064079046,-4.673004029953631e-07,30760
200,11,18,8,0.031999999284744264,0.0095552895,0.24752730131149292,0.10266555845737457,0.0003,-0.03705799579620361,0.2,-0.1100732833147049,-0.008329930929466656,30770
225,12,17,9,0.031999999284744264,0.0051483535,0.010448667872697114,-0.007527542766183615,0.0003,-2.918565034866333,0.2,-0.08743283301591873,-0.009689821787178232,30780
250,14,17,10,0.0,1.335144e-07,0.0020835511269979177,0.0007250253693200648,0.0003,-0.5765039920806885,0.2,-0.016941256262362002,-0.0001073204242274528,30790
25,0,25,1,0.0,0.00020450592,0.018846320547163488,0.0008069309405982494,0.0003,-1.429765224456787,0.2,-0.031230920925736427,-0.0019320633122115183,30800
50,2,23,2,0.0,4.529953e-08,0.03251999393105507,0.012383661232888699,0.0003,0.2872108817100525,0.2,-0.017115324176847933,1.4233588903067584e-06,30810
75,3,21,3,0.0,2.8083325e-05,3.5291137218475344,1.7212096452713013,0.0003,-0.0011897087097167969,0.2,-0.03202287387102842,0.0006987669350920101,30820
100,4,20,4,0.015999999642372132,0.002150345,0.17849859446287156,0.06814691424369812,0.0003,-1.0636765956878662,0.2,-0.1628885105252266,-0.005146121565951489,30830
125,6,19,5,0.07999999821186066,0.027513541,0.19169298112392424,0.03658553212881088,0.0003,-0.9843857288360596,0.2,-0.18567533642053605,-0.01662195605621548,30840
150,7,19,6,0.11599999591708184,0.035463057,0.02682751454412937,-0.0036369841545820236,0.0003,0.33849036693573,0.2,-0.27897330522537234,-0.02019907124154372,30850
175,9,19,7,0.0,0.0,0.01103647258132696,0.004689648747444153,0.0003,0.047898709774017334,0.2,-0.015157335996627807,9.93251774161763e-07,30860
200,10,18,8,0.031999999284744264,0.0017264652,0.007264798670075834,-0.014226091094315052,0.0003,0.442068874835968,0.2,-0.04745579697191715,-0.013749973028899376,30870
