time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/loss,train/value_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/n_updates
6,150,7,19,-1.0085647046566009,0.2,0.0039187977,0.019999999552965164,0.12250656634569168,0.32717688381671906,-0.25438082218170166,0.0003,-0.012861269460293557,18450
7,175,9,19,-0.5187942683696747,0.2,0.0028016996,0.011999999731779098,0.03391113132238388,0.12985175848007202,-0.4778972864151001,0.0003,-0.010464226068928894,18460
8,200,10,19,-0.9368196547031402,0.2,0.011604564,0.06799999773502349,0.3881419897079468,1.003389412164688,-0.19928252696990967,0.0003,-0.026843202205374794,18470
9,225,11,19,-1.2821799874305726,0.2,0.015225255,0.07599999830126762,0.08471915870904922,0.2223235234618187,0.03146052360534668,0.0003,-0.01244373650802295,18480
10,250,13,18,-0.7233965694904327,0.2,0.0147926975,0.05199999883770943,0.0032913200557231903,0.12004115357995034,-0.028136253356933594,0.0003,-0.025212865287438026,18490
1,25,0,27,-1.215297520160675,0.2,0.031826887,0.15599999949336052,-0.04857955127954483,0.02738601677119732,0.10377776622772217,0.0003,-0.03976952343061555,18500
2,50,1,25,-0.8842219948768616,0.2,0.029625684,0.09599999561905861,0.03198741376399994,0.24593046605587005,-0.051490187644958496,0.0003,-0.04278799720108495,18510
3,75,3,24,-0.8423518180847168,0.2,0.023931636,0.06799999848008156,-0.022189809009432793,0.039094694703817365,-0.15417003631591797,0.0003,-0.0193120244147722,18520
4,100,4,23,-0.6819799661636352,0.2,0.0064914534,0.019999999552965164,0.1588418185710907,0.4434977531433105,0.19137263298034668,0.0003,-0.02054300521034804,18530
5,125,5,22,-0.9671173393726349,0.2,0.0005374956,0.0,0.14540711045265198,0.3266480028629303,0.19270581007003784,0.0003,0.0011461080040334082,18540
6,150,6,22,-1.3417651772499084,0.2,0.03812334,0.14399999678134917,0.050092898309230804,0.2497492700815201,0.21319639682769775,0.0003,-0.047435150094330324,18550
7,175,8,21,-1.932769501209259,0.2,0.040530622,0.2199999898672104,1.8619730472564697,3.929173302650452,-0.08230710029602051,0.0003,-0.02689432771131379,18560
8,200,9,21,-1.4396150588989258,0.2,0.015234509,0.06799999848008156,0.06606900691986084,0.277471961081028,-0.10563886165618896,0.0003,-0.021105350696481652,18570
9,225,11,20,-1.3228120803833008,0.2,0.027800905,0.07599999830126762,0.09590402245521545,0.3679597645998001,0.015666604042053223,0.0003,-0.03610358594171696,18580
10,250,12,19,-0.5587552726268769,0.2,0.0030970788,0.05199999883770943,0.7994113564491272,1.622789466381073,0.02987813949584961,0.0003,0.008567915161140327,18590
1,25,0,28,-0.3033732682466507,0.2,0.00021959066,0.0,0.7319515943527222,1.6876558899879455,-0.8024481534957886,0.0003,0.0011586787516705498,18600
2,50,1,26,-1.4583841204643249,0.2,0.043509968,0.13999999985098838,0.12361100316047668,0.38862996697425845,0.11979013681411743,0.0003,-0.04828489464893941,18610
3,75,3,24,-1.0580076277256012,0.2,0.03689927,0.11599999666213989,-0.04203938692808151,0.03699096813797951,-0.22353816032409668,0.0003,-0.03255923526361641,18620
4,100,4,23,-0.623538213968277,0.2,0.002997675,0.23999999240040779,-0.029060320928692818,0.0013847190130036324,-1.3497955799102783,0.0003,-0.035143899101763944,18630
5,125,5,22,-0.5368841826915741,0.2,0.0056302617,0.019999999552965164,0.04003291204571724,0.18220246136188506,0.2605664134025574,0.0003,-0.02355585106764977,18640
6,150,6,21,-1.2246804594993592,0.2,0.0070469473,0.02799999937415123,1.7845085859298706,3.743231701850891,0.018791258335113525,0.0003,-0.008158226271159918,18650
7,175,8,21,-1.0053724825382233,0.2,0.05168558,0.13599999547004699,0.07026642560958862,0.24698104858398437,0.08652788400650024,0.0003,-0.03355638949386801,18660
8,200,9,20,-0.5237041711807251,0.2,0.02028943,0.19999999850988387,0.008623482659459114,0.0748961016535759,0.035041093826293945,0.0003,-0.010696705929469275,18670
9,225,11,20,-0.656842690706253,0.2,0.014779112,0.059999996423721315,0.05417698621749878,0.19353899508714675,-0.6184300184249878,0.0003,0.003703269494697281,18680
10,250,12,19,-0.6941743910312652,0.2,0.003763027,0.019999999552965164,28.908681869506836,64.38180046081543,-0.8551245927810669,0.0003,-0.00982445226423465,18690
1,25,0,28,-0.735920113325119,0.2,0.025453286,0.13199999779462815,12.028241157531738,40.303677558898926,-0.027837157249450684,0.0003,-0.022798038139939435,18700
2,50,1,25,-1.1822326898574829,0.2,0.007111704,0.03599999919533729,0.2467106580734253,0.6505694568157196,-0.40419065952301025,0.0003,-0.013759841719642197,18710
3,75,3,24,-1.0333036184310913,0.2,0.0037315248,0.003999999910593033,0.0377003438770771,0.19124567210674287,-0.9357292652130127,0.0003,-0.011851146150845971,18720
4,100,4,23,-1.133809471130371,0.2,0.014800506,0.07199999690055847,0.42322036623954773,0.9730257213115692,0.045095741748809814,0.0003,-0.025754382916726114,18730
5,125,5,23,-0.30146732926368713,0.2,0.009868922,0.04799999892711639,0.013454776257276535,0.04273618049919605,0.5431682765483856,0.0003,-0.0039045173347549422,18740
6,150,6,22,-1.2510331630706788,0.2,0.0252973,0.13999999761581422,0.03537508472800255,0.13999186605215072,0.11470961570739746,0.0003,-0.02249398592859535,18750
7,175,7,21,-1.1227261304855347,0.2,0.027702974,0.09199999794363975,0.06025398522615433,0.25059790462255477,-0.07554316520690918,0.0003,-0.03671903564408439,18760
8,200,9,21,-0.7915840148925781,0.2,0.01136996,0.09999999627470971,0.809116005897522,2.876130974292755,-6.401875972747803,0.0003,-0.018044327959417926,18770
9,225,10,20,-0.4255967020988464,0.2,0.005635433,0.023999999463558196,0.04151774197816849,0.1679605409502983,-0.2233184576034546,0.0003,-0.012113438882399663,18780
10,250,12,20,-1.247544276714325,0.2,0.1006259,0.215999998152256,-0.022191565483808517,0.03687092810869217,-0.015394806861877441,0.0003,-0.031046692039819846,18790
1,25,0,28,-1.1730605483055114,0.2,0.04890042,0.06799999848008156,0.036744892597198486,0.25403128415346143,-0.03286111354827881,0.0003,-0.029868903663009407,18800
2,50,2,24,-0.6535474956035614,0.2,0.002098019,0.011999999731779098,1.7751506567001343,3.677215909957886,-0.21319031715393066,0.0003,-0.0069111212391874234,18810
3,75,3,22,-0.4045407474040985,0.2,0.021001803,0.05599999874830246,0.29708948731422424,0.8970838725566864,-0.7184410095214844,0.0003,-0.02664679578319209,18820
4,100,4,21,-1.1177852988243102,0.2,0.004059372,0.003999999910593033,0.725159764289856,1.549190640449524,0.06164228916168213,0.0003,-0.014363476990140001,18830
5,125,5,21,-1.0401814818382262,0.2,0.008416963,0.02799999937415123,0.15196746587753296,0.46498005986213686,-0.06453096866607666,0.0003,-0.015001185119617589,18840
6,150,7,21,-0.6252354323863983,0.2,0.02018381,0.04799999892711639,0.06672899425029755,0.20399804562330245,-0.49012696743011475,0.0003,-0.0221671878714119,18850
7,175,8,21,-0.545568996667862,0.2,0.006911361,0.02799999937415123,0.0032090088352560997,0.027852064557373525,-0.39668428897857666,0.0003,-0.0027126819094405617,18860
8,200,9,20,-1.496959662437439,0.2,0.068457,0.15599999502301215,-0.030964642763137817,0.10161525905132293,-0.10209119319915771,0.0003,-0.041799517977982245,18870
9,225,11,19,-1.211538827419281,0.2,0.024398351,0.10799999535083771,0.03467228636145592,0.24287140518426895,-0.36564183235168457,0.0003,-0.04236516783759044,18880
10,250,13,19,-0.16475583016872405,0.2,0.00021838426,0.0,1.8597285747528076,3.9525359630584718,-0.09301602840423584,0.0003,0.009063627513125994,18890
1,25,0,27,-1.0277210593223571,0.2,0.014157939,0.04799999892711639,-0.02682592160999775,0.03774840906262398,0.15377652645111084,0.0003,-0.0227692366382108,18900
2,50,2,24,-0.5292106509208679,0.2,0.0015704607,0.007999999821186066,6.03842306137085,13.361395931243896,0.06874161958694458,0.0003,-0.01808840755186978,18910
3,75,3,23,-0.5288100004196167,0.2,4.7380923e-05,0.0,0.16281376779079437,0.5243664175271988,-0.4124748706817627,0.0003,-0.0009644145810743688,18920
4,100,4,22,-0.7210520923137664,0.2,0.0056599304,0.04799999892711639,-0.012731524184346199,0.0022722733265254647,0.24036872386932373,0.0003,-0.005436305108130845,18930
5,125,5,21,-0.997922271490097,0.2,0.007648277,0.04799999892711639,-0.036027245223522186,0.031242648884654046,0.6521570384502411,0.0003,-0.01805611349316223,18940
6,150,7,21,-0.7097944140434265,0.2,0.008329036,0.03999999910593033,39.88875198364258,80.93232345581055,-1.3540890216827393,0.0003,-0.007445605468238625,18950
7,175,8,20,-0.5830043971538543,0.2,0.00646239,0.05999999865889549,4.321937561035156,8.778539085388184,0.6337756812572479,0.0003,-0.008224125644191815,18960
8,200,9,20,-0.06317718736827374,0.2,1.5258789e-07,0.0,2.123706579208374,4.967141389846802,-0.2525923252105713,0.0003,-2.7725934731215318e-05,18970
9,225,11,20,-0.38235637843608855,0.2,0.0031238268,0.015999999642372132,0.26364293694496155,0.5998042225837708,0.08775913715362549,0.0003,-0.008432225049240571,18980
10,250,12,19,-0.14194943010807037,0.2,3.4785269e-06,0.0,0.03662930801510811,0.07404731586575508,0.34337562322616577,0.0003,0.00011115789299953605,18990
1,25,0,28,-0.8617383539676666,0.2,0.012672972,0.05599999874830246,-0.004102618433535099,0.0558391222730279,-0.259670615196228,0.0003,-0.01628507690690455,19000
2,50,1,26,-0.6128606796264648,0.2,3.8595197e-05,0.0,3.6778178215026855,8.531551837921143,-8.20422077178955,0.0003,-0.0016169610938522538,19010
3,75,3,24,-0.19463447779417037,0.2,0.00081991195,0.003999999910593033,0.04521515965461731,0.10107438191771508,0.634750247001648,0.0003,-0.0008057851576303676,19020
4,100,4,23,-1.2708430647850038,0.2,0.011651904,0.03999999910593033,0.0027029067277908325,0.10608893111348153,-0.04067492485046387,0.0003,-0.017693940801080287,19030
5,125,5,22,-1.6452884197235107,0.2,0.013525176,0.07999999672174454,0.14016525447368622,0.40435444712638857,-0.739553689956665,0.0003,-0.009702590680215551,19040
6,150,6,22,-0.860678368806839,0.2,0.011078577,0.08399999812245369,0.6894500255584717,1.4504191994667053,-2.446791172027588,0.0003,-0.0187551570665093,19050
7,175,8,21,-0.36233318150043486,0.2,0.00015758038,0.0,1.9708176851272583,4.331651639938355,-2.208186388015747,0.0003,-0.001097510066523455,19060
8,200,9,20,-0.05286853164434433,0.2,0.0,0.0,0.04802941158413887,0.12299794107675552,0.6980846226215363,0.0003,-1.8665790467053966e-06,19070
9,225,10,20,-0.6910848915576935,0.2,0.004419255,0.019999999552965164,0.6374174356460571,1.3829556941986083,-0.24212932586669922,0.0003,-0.011645262328443096,19080
10,250,12,19,-1.2758566617965699,0.2,0.008364922,0.023999999463558196,0.23640528321266174,0.6921758890151978,0.11044758558273315,0.0003,-0.026414383238181217,19090
1,25,0,27,-1.2639531254768372,0.2,0.015868716,0.06799999773502349,0.1365552544593811,0.4284841388463974,-0.20054948329925537,0.0003,-0.031964337321463886,19100
2,50,2,24,-1.063135290145874,0.2,0.045835514,0.05599999874830246,0.19153615832328796,0.4544573545455933,0.17031610012054443,0.0003,-0.0056227438556963,19110
3,75,3,23,-1.2780376553535462,0.2,0.033511218,0.08399999737739564,0.0818474218249321,0.2723018556833267,-0.1857510805130005,0.0003,-0.029885219384916083,19120
4,100,4,22,-1.04689017534256,0.2,0.027555868,0.07199999839067459,0.6753448843955994,1.523430860042572,0.15626674890518188,0.0003,-0.03980027287825934,19130
5,125,5,22,-0.7056724548339843,0.2,0.009071228,0.023999999463558196,-0.016091031953692436,0.04076926149427891,0.14020156860351562,0.0003,-0.026641435280443205,19140
6,150,6,21,-0.8845817863941192,0.2,0.009679249,0.2919999949634075,-0.030889635905623436,0.0014039514469914138,0.39409416913986206,0.0003,-0.021223420962691364,19150
7,175,8,20,-0.9572560548782348,0.2,0.01043596,0.03999999910593033,0.1662658005952835,0.4338448703289032,0.05679887533187866,0.0003,-0.017300455578602936,19160
8,200,10,19,-0.9941319584846496,0.2,0.015191655,0.08399999812245369,0.02988751232624054,0.24283077716827392,-0.06499707698822021,0.0003,-0.0356534404493857,19170
9,225,11,19,-0.627644282579422,0.2,0.0043331576,0.023999999463558196,0.4542997479438782,1.1333882927894592,-0.08109438419342041,0.0003,-0.01241886468231641,19180
10,250,13,19,-0.40454615354537965,0.2,0.0016202568,0.0,2.581275701522827,5.732714653015137,-0.7230865955352783,0.0003,-0.005425945403520416,19190
1,25,0,26,-0.8173135995864869,0.2,0.020114414,0.10799999460577965,0.05158017575740814,0.13338009938597678,-1.3437325954437256,0.0003,-0.006372010164777464,19200
2,50,2,23,-0.8992296814918518,0.2,0.00033894778,0.0,6.601039886474609,13.757221126556397,-1.246720790863037,0.0003,-0.0039039034273017138,19210
3,75,3,22,-0.2137693002820015,0.2,0.001859045,0.007999999821186066,0.9245601296424866,2.0909505248069764,0.6487128436565399,0.0003,-0.003682674604467984,19220
4,100,4,22,-1.0734945058822631,0.2,0.0020205593,0.003999999910593033,0.7977482676506042,1.7270222783088685,-0.07047915458679199,0.0003,-0.005481258554383928,19230
5,125,5,22,-0.9770693719387055,0.2,0.04169414,0.05999999865889549,0.06013954430818558,0.1998014286160469,0.07945311069488525,0.0003,-0.023678609795868333,19240
6,150,6,21,-0.20622914284467697,0.2,0.00023027897,0.0,1.5613900423049927,3.459185981750488,-0.927734375,0.0003,0.0038228124650196093,19250
7,175,8,21,-0.6462259888648987,0.2,0.03856961,0.06399999856948853,0.026788005605340004,0.09987623766064643,0.6274861395359039,0.0003,-0.01462955828756094,19260
8,200,9,20,-0.735544103384018,0.2,0.003448057,0.02799999937415123,0.15518176555633545,0.37120050489902495,-0.3747061491012573,0.0003,-0.006561511637293549,19270
9,225,11,20,-0.9353502035140991,0.2,0.0051069832,0.011999999731779098,-0.00447985902428627,0.03212127853184939,-0.08302366733551025,0.0003,-0.0069786884495997015,19280
10,250,12,19,-0.9965871870517731,0.2,0.016436411,0.07199999690055847,0.16298337280750275,0.4338816463947296,-0.031654953956604004,0.0003,-0.01618772106268409,19290
1,25,0,28,-0.6115091025829316,0.2,0.006288507,0.031999999284744264,30.055234909057617,61.200688171386716,-1.1824538707733154,0.0003,-0.018046340939589102,19300
2,50,1,25,-0.4298409640789032,0.2,0.0007852769,0.0,3.1588070392608643,6.5258204460144045,0.2062586545944214,0.0003,-0.010651255456673425,19310
3,75,3,23,-0.5939184665679932,0.2,0.0024879957,0.007999999821186066,0.6498765349388123,1.5145672798156737,0.14274728298187256,0.0003,-0.014881280614063996,19320
4,100,4,23,-0.6942406713962554,0.2,0.022350298,0.07199999839067459,-0.0038812384009361267,0.067581657320261,0.24252229928970337,0.0003,-0.01829697476048029,19330
5,125,5,22,-0.6618708908557892,0.2,0.010900366,0.031999999284744264,0.2368275374174118,0.5539436399936676,0.08702510595321655,0.0003,-0.017871168719662833,19340
6,150,6,22,-0.5512688338756562,0.2,0.017445046,0.05999999865889549,9.940230369567871,21.986456871032715,-1.1966075897216797,0.0003,-0.01025329408794704,19350
7,175,8,21,-1.0510175704956055,0.2,0.0027943705,0.003999999910593033,0.09891754388809204,0.2568862333893776,0.13444513082504272,0.0003,-0.006976382070221021,19360
8,200,9,20,-0.568043875694275,0.2,0.010899536,0.05199999883770943,0.12900802493095398,0.3705131262540817,-0.011237025260925293,0.0003,-0.024267609645379728,19370
9,225,10,20,-0.9844512164592742,0.2,0.03121838,0.12399999648332596,-0.03259953856468201,0.03403348885476589,0.15914660692214966,0.0003,-0.029520957235247634,19380
10,250,12,20,-0.3982469648122787,0.2,0.0039117695,0.019999999552965164,0.22849906980991364,0.5991501569747925,-0.02129840850830078,0.0003,-0.015458540016785349,19390
1,25,0,28,-0.10684439912438393,0.2,3.2663345e-06,0.0,1.0411124229431152,2.415007972717285,-1.0602173805236816,0.0003,0.0005645050869205193,19400
2,50,2,24,-0.7434228181838989,0.2,0.06220408,0.1279999978840351,0.4197288155555725,0.9554795145988464,0.3311997056007385,0.0003,-0.03127480413950963,19410
3,75,3,24,-0.5679181516170502,0.2,0.0004448533,0.0,0.06502270698547363,0.1771003469824791,0.19048774242401123,0.0003,0.00268083896255078,19420
4,100,4,23,-0.26261335909366607,0.2,0.0027632187,0.011999999731779098,7.781416416168213,16.28254747390747,-0.07322204113006592,0.0003,-0.0003894593627190801,19430
5,125,5,22,-0.9244641721248626,0.2,0.0026156926,0.003999999910593033,0.07011830806732178,0.23432596921920776,0.07808339595794678,0.0003,-0.010661321503808097,19440
6,150,6,21,-1.1798821806907653,0.2,0.005294833,0.043999999016523364,5.125699996948242,10.651186752319337,0.03184133768081665,0.0003,0.00280611769109953,19450
7,175,8,21,-0.4523450434207916,0.2,0.0011715603,0.0,0.14666451513767242,0.38683160543441775,-1.2394037246704102,0.0003,-0.0011206147347838425,19460
8,200,9,20,-1.1041107416152953,0.2,0.011468885,0.023999999463558196,0.420990914106369,0.9951967298984528,0.13183802366256714,0.0003,-0.018344467080198257,19470
9,225,10,20,-0.3684374958276749,0.2,1.1224746e-05,0.0,0.04530305042862892,0.10105688944458961,0.4256855249404907,0.0003,-0.00016798972956166836,19480
10,250,12,20,-0.9288176596164703,0.2,0.034120057,0.11199999675154686,-0.024553082883358,0.08251608237624168,0.3329170346260071,0.0003,-0.03858051656745261,19490
1,25,0,27,-0.9676494777202607,0.2,0.0059292195,0.02799999937415123,0.16577893495559692,0.3948829501867294,-0.03116905689239502,0.0003,-0.0052952064871787385,19500
2,50,1,25,-0.6558838784694672,0.2,0.1086935,0.10399999767541886,0.09252304583787918,0.3155172735452652,0.1244249939918518,0.0003,-0.04839152417332002,19510
3,75,3,23,-0.4534823000431061,0.2,0.0039745662,0.023999999463558196,0.01725745014846325,0.09096706658601761,0.22149884700775146,0.0003,-0.008856121546588902,19520
4,100,4,22,-1.092060673236847,0.2,0.0019339155,0.003999999910593033,4.716743469238281,9.9172794342041,0.0007159709930419922,0.0003,-0.0005954286793127039,19530
5,125,5,22,-0.7298803746700286,0.2,0.024455277,0.05199999883770943,0.22470004856586456,0.5063909709453582,0.10666894912719727,0.0003,-0.01803937563672662,19540
6,150,6,21,-0.6798827707767486,0.2,0.0022475123,0.007999999821186066,0.22840534150600433,0.5622144401073456,0.13810241222381592,0.0003,-0.012747503042221098,19550
7,175,8,21,-0.6618479311466217,0.2,0.0068836594,0.031999999284744264,0.029956800863146782,0.11970514729619026,0.1731783151626587,0.0003,-0.011574224188225202,19560
8,200,9,20,-0.8170252561569213,0.2,0.00070740696,0.0,3.7833125591278076,7.794742107391357,-1.1214451789855957,0.0003,-0.000215242151170969,19570
